"","Sample","Status","Title","Platform","EGAS ID","ERP ID","ERS ID"
"871","GSM2181026","Private","RHC085","GPL11154","EGAS00001001945","ERP016958","ERS1313596"
"872","GSM2181027","Private","RHC086","GPL11154","EGAS00001001945","ERP016958","ERS1313597"
"873","GSM2181028","Private","RHC087","GPL11154","EGAS00001001945","ERP016958","ERS1313598"
"874","GSM2181029","Private","RHC088","GPL11154","EGAS00001001945","ERP016958","ERS1313599"
"875","GSM2181030","Private","RHC089","GPL11154","EGAS00001001945","ERP016958","ERS1313600"
"876","GSM2181031","Private","RHC090","GPL11154","EGAS00001001945","ERP016958","ERS1313601"
"877","GSM2181032","Private","RHC091","GPL11154","EGAS00001001945","ERP016958","ERS1313602"
"878","GSM2181033","Private","RHC092","GPL11154","EGAS00001001945","ERP016958","ERS1313603"
"879","GSM2181034","Private","RHC093","GPL11154","EGAS00001001945","ERP016958","ERS1313604"
"880","GSM2181035","Private","RHC094","GPL11154","EGAS00001001945","ERP016958","ERS1313605"
"881","GSM2181036","Private","RHC095","GPL11154","EGAS00001001945","ERP016958","ERS1313606"
"882","GSM2181037","Private","RHC096","GPL11154","EGAS00001001945","ERP016958","ERS1313607"
"883","GSM2181038","Private","RHC097","GPL11154","EGAS00001001945","ERP016958","ERS1313608"
"884","GSM2181039","Private","RHC098","GPL11154","EGAS00001001945","ERP016958","ERS1313609"
"885","GSM2181040","Private","RHC099","GPL11154","EGAS00001001945","ERP016958","ERS1313610"
"886","GSM2181041","Private","RHC100","GPL11154","EGAS00001001945","ERP016958","ERS1313611"
"887","GSM2181042","Private","RHC101","GPL11154","EGAS00001001945","ERP016958","ERS1313612"
"888","GSM2181043","Private","RHC102","GPL11154","EGAS00001001945","ERP016958","ERS1313613"
"889","GSM2181044","Private","RHC103","GPL11154","EGAS00001001945","ERP016958","ERS1313614"
"890","GSM2181045","Private","RHC104","GPL11154","EGAS00001001945","ERP016958","ERS1313615"
"891","GSM2181046","Private","RHC105","GPL11154","EGAS00001001945","ERP016958","ERS1313616"
"892","GSM2181047","Private","RHC106","GPL11154","EGAS00001001945","ERP016958","ERS1313617"
"893","GSM2181048","Private","RHC107","GPL11154","EGAS00001001945","ERP016958","ERS1313618"
"894","GSM2181049","Private","RHC108","GPL11154","EGAS00001001945","ERP016958","ERS1313619"
"895","GSM2181050","Private","RHC109","GPL11154","EGAS00001001945","ERP016958","ERS1313620"
"896","GSM2181051","Private","RHC110","GPL11154","EGAS00001001945","ERP016958","ERS1313621"
"897","GSM2181052","Private","RHC111","GPL11154","EGAS00001001945","ERP016958","ERS1313622"
"898","GSM2181053","Private","RHC112","GPL11154","EGAS00001001945","ERP016958","ERS1313623"
"899","GSM2181054","Private","RHC113","GPL11154","EGAS00001001945","ERP016958","ERS1313624"
"900","GSM2181055","Private","RHC114","GPL11154","EGAS00001001945","ERP016958","ERS1313625"
"901","GSM2181056","Private","RHC115","GPL11154","EGAS00001001945","ERP016958","ERS1313626"
"902","GSM2181057","Private","RHC116","GPL11154","EGAS00001001945","ERP016958","ERS1313627"
"903","GSM2181058","Private","RHC117","GPL11154","EGAS00001001945","ERP016958","ERS1313628"
"904","GSM2181059","Private","RHC118","GPL11154","EGAS00001001945","ERP016958","ERS1313629"
"905","GSM2181060","Private","RHC119","GPL11154","EGAS00001001945","ERP016958","ERS1313630"
"906","GSM2181061","Private","RHC120","GPL11154","EGAS00001001945","ERP016958","ERS1313631"
"907","GSM2181062","Private","RHC121","GPL11154","EGAS00001001945","ERP016958","ERS1313632"
"908","GSM2181063","Private","RHC122","GPL11154","EGAS00001001945","ERP016958","ERS1313633"
"909","GSM2181064","Private","RHC123","GPL11154","EGAS00001001945","ERP016958","ERS1313634"
"910","GSM2181065","Private","RHC124","GPL11154","EGAS00001001945","ERP016958","ERS1313635"
"911","GSM2181066","Private","RHC125","GPL11154","EGAS00001001945","ERP016958","ERS1313636"
"912","GSM2181067","Private","RHC126","GPL11154","EGAS00001001945","ERP016958","ERS1313637"
"913","GSM2181068","Private","RHC127","GPL11154","EGAS00001001945","ERP016958","ERS1313638"
"914","GSM2181069","Private","RHC128","GPL11154","EGAS00001001945","ERP016958","ERS1313639"
"915","GSM2181070","Private","RHC129","GPL11154","EGAS00001001945","ERP016958","ERS1313640"
"916","GSM2181071","Private","RHC130","GPL11154","EGAS00001001945","ERP016958","ERS1313641"
"917","GSM2181072","Private","RHC131","GPL11154","EGAS00001001945","ERP016958","ERS1313642"
"918","GSM2181073","Private","RHC132","GPL11154","EGAS00001001945","ERP016958","ERS1313643"
"919","GSM2181074","Private","RHC133","GPL11154","EGAS00001001945","ERP016958","ERS1313644"
"920","GSM2181075","Private","RHC134","GPL11154","EGAS00001001945","ERP016958","ERS1313645"
"921","GSM2181076","Private","RHC135","GPL11154","EGAS00001001945","ERP016958","ERS1313646"
"922","GSM2181077","Private","RHC136","GPL11154","EGAS00001001945","ERP016958","ERS1313647"
"923","GSM2181078","Private","RHC137","GPL11154","EGAS00001001945","ERP016958","ERS1313648"
"924","GSM2181079","Private","RHC138","GPL11154","EGAS00001001945","ERP016958","ERS1313649"
"925","GSM2181080","Private","RHC139","GPL11154","EGAS00001001945","ERP016958","ERS1313650"
"926","GSM2181081","Private","RHC140","GPL11154","EGAS00001001945","ERP016958","ERS1313651"
"927","GSM2181082","Private","RHC141","GPL11154","EGAS00001001945","ERP016958","ERS1313652"
"928","GSM2181083","Private","RHC142","GPL11154","EGAS00001001945","ERP016958","ERS1313653"
"929","GSM2181084","Private","RHC143","GPL11154","EGAS00001001945","ERP016958","ERS1313654"
"930","GSM2181085","Private","RHC144","GPL11154","EGAS00001001945","ERP016958","ERS1313655"
"931","GSM2181086","Private","RHC145","GPL11154","EGAS00001001945","ERP016958","ERS1313656"
"932","GSM2181087","Private","RHC146","GPL11154","EGAS00001001945","ERP016958","ERS1313657"
"933","GSM2181088","Private","RHT018","GPL11154","EGAS00001001945","ERP016958","ERS1313658"
"934","GSM2181089","Private","RHT019","GPL11154","EGAS00001001945","ERP016958","ERS1313659"
"935","GSM2181090","Private","RHT020","GPL11154","EGAS00001001945","ERP016958","ERS1313660"
"936","GSM2181091","Private","RHT021","GPL11154","EGAS00001001945","ERP016958","ERS1313661"
"937","GSM2181092","Private","RHT022","GPL11154","EGAS00001001945","ERP016958","ERS1313662"
"938","GSM2181093","Private","RHT023","GPL11154","EGAS00001001945","ERP016958","ERS1313663"
"939","GSM2181094","Private","RHT024","GPL11154","EGAS00001001945","ERP016958","ERS1313664"
"940","GSM2181095","Private","RHT025","GPL11154","EGAS00001001945","ERP016958","ERS1313665"
"941","GSM2181096","Private","RHT026","GPL11154","EGAS00001001945","ERP016958","ERS1313666"
"942","GSM2181097","Private","RHT027","GPL11154","EGAS00001001945","ERP016958","ERS1313667"
"943","GSM2181098","Private","RHT028","GPL11154","EGAS00001001945","ERP016958","ERS1313668"
"944","GSM2181099","Private","RHT029","GPL11154","EGAS00001001945","ERP016958","ERS1313669"
"945","GSM2181100","Private","RHT030","GPL11154","EGAS00001001945","ERP016958","ERS1313670"
"946","GSM2181101","Private","RHT031","GPL11154","EGAS00001001945","ERP016958","ERS1313671"
"947","GSM2181102","Private","RHT032","GPL11154","EGAS00001001945","ERP016958","ERS1313672"
"948","GSM2181103","Private","RHT033","GPL11154","EGAS00001001945","ERP016958","ERS1313673"
"949","GSM2181104","Private","RHT034","GPL11154","EGAS00001001945","ERP016958","ERS1313674"
"950","GSM2181105","Private","RHT035","GPL11154","EGAS00001001945","ERP016958","ERS1313675"
"951","GSM2181106","Private","RHT036","GPL11154","EGAS00001001945","ERP016958","ERS1313676"
"952","GSM2181107","Private","RHT037","GPL11154","EGAS00001001945","ERP016958","ERS1313677"
"953","GSM2181108","Private","RHT038","GPL11154","EGAS00001001945","ERP016958","ERS1313678"
"954","GSM2181109","Private","RHT039","GPL11154","EGAS00001001945","ERP016958","ERS1313679"
"955","GSM2181110","Private","RHT040","GPL11154","EGAS00001001945","ERP016958","ERS1313680"
"956","GSM2181111","Private","RHT041","GPL11154","EGAS00001001945","ERP016958","ERS1313681"
"957","GSM2181112","Private","RHT042","GPL11154","EGAS00001001945","ERP016958","ERS1313682"
"958","GSM2181113","Private","RHT043","GPL11154","EGAS00001001945","ERP016958","ERS1313683"
"959","GSM2181114","Private","RHT044","GPL11154","EGAS00001001945","ERP016958","ERS1313684"
"960","GSM2181115","Private","RHT045","GPL11154","EGAS00001001945","ERP016958","ERS1313685"
"961","GSM2181116","Private","RHT046","GPL11154","EGAS00001001945","ERP016958","ERS1313686"
"962","GSM2181117","Private","RHT047","GPL11154","EGAS00001001945","ERP016958","ERS1313687"
"963","GSM2181118","Private","RHT048","GPL11154","EGAS00001001945","ERP016958","ERS1313688"
"964","GSM2181119","Private","RHT049","GPL11154","EGAS00001001945","ERP016958","ERS1313689"
"965","GSM2181120","Private","RHT050","GPL11154","EGAS00001001945","ERP016958","ERS1313690"
"966","GSM2181121","Private","RHT051","GPL11154","EGAS00001001945","ERP016958","ERS1313691"
"967","GSM2181122","Private","RHT052","GPL11154","EGAS00001001945","ERP016958","ERS1313692"
"968","GSM2181123","Private","RHT053","GPL11154","EGAS00001001945","ERP016958","ERS1313693"
"969","GSM2181124","Private","RHT054","GPL11154","EGAS00001001945","ERP016958","ERS1313694"
"970","GSM2181125","Private","RHT055","GPL11154","EGAS00001001945","ERP016958","ERS1313695"
"971","GSM2181126","Private","RHT056","GPL11154","EGAS00001001945","ERP016958","ERS1313696"
"972","GSM2181127","Private","RHT057","GPL11154","EGAS00001001945","ERP016958","ERS1313697"
"973","GSM2181128","Private","RHT058","GPL11154","EGAS00001001945","ERP016958","ERS1313698"
"974","GSM2181129","Private","RHT059","GPL11154","EGAS00001001945","ERP016958","ERS1313699"
"975","GSM2181130","Private","RHT060","GPL11154","EGAS00001001945","ERP016958","ERS1313700"
"976","GSM2181131","Private","RHT061","GPL11154","EGAS00001001945","ERP016958","ERS1313701"
"977","GSM2181132","Private","RHT062","GPL11154","EGAS00001001945","ERP016958","ERS1313702"
"978","GSM2181133","Private","RHT063","GPL11154","EGAS00001001945","ERP016958","ERS1313703"
"979","GSM2181134","Private","RHT064","GPL11154","EGAS00001001945","ERP016958","ERS1313704"
"980","GSM2181135","Private","RHT065","GPL11154","EGAS00001001945","ERP016958","ERS1313705"
"981","GSM2181136","Private","RHT066","GPL11154","EGAS00001001945","ERP016958","ERS1313706"
"982","GSM2181137","Private","RHT067","GPL11154","EGAS00001001945","ERP016958","ERS1313707"
"983","GSM2181138","Private","RHT068","GPL11154","EGAS00001001945","ERP016958","ERS1313708"
"984","GSM2181139","Private","RHT069","GPL11154","EGAS00001001945","ERP016958","ERS1313709"
"985","GSM2181140","Private","RHT070","GPL11154","EGAS00001001945","ERP016958","ERS1313710"
"986","GSM2181141","Private","RHT071","GPL11154","EGAS00001001945","ERP016958","ERS1313711"
"987","GSM2181142","Private","RHT072","GPL11154","EGAS00001001945","ERP016958","ERS1313712"
"988","GSM2181143","Private","RHT073","GPL11154","EGAS00001001945","ERP016958","ERS1313713"
"989","GSM2181144","Private","RHT074","GPL11154","EGAS00001001945","ERP016958","ERS1313714"
"990","GSM2181145","Private","RHT075","GPL11154","EGAS00001001945","ERP016958","ERS1313715"
"991","GSM2181146","Private","RHT076","GPL11154","EGAS00001001945","ERP016958","ERS1313716"
"992","GSM2181147","Private","RHT077","GPL11154","EGAS00001001945","ERP016958","ERS1313717"
"993","GSM2181148","Private","RHT078","GPL11154","EGAS00001001945","ERP016958","ERS1313718"
"994","GSM2181149","Private","RHT079","GPL11154","EGAS00001001945","ERP016958","ERS1313719"
"995","GSM2181150","Private","RHT080","GPL11154","EGAS00001001945","ERP016958","ERS1313720"
"996","GSM2181151","Private","RHT081","GPL11154","EGAS00001001945","ERP016958","ERS1313721"
"997","GSM2181152","Private","RHT082","GPL11154","EGAS00001001945","ERP016958","ERS1313722"
"998","GSM2181153","Private","RHT083","GPL11154","EGAS00001001945","ERP016958","ERS1313723"
"999","GSM2181154","Private","RHT084","GPL11154","EGAS00001001945","ERP016958","ERS1313724"
"1000","GSM2181155","Private","RHT085","GPL11154","EGAS00001001945","ERP016958","ERS1313725"
"1001","GSM2181156","Private","RHT086","GPL11154","EGAS00001001945","ERP016958","ERS1313726"
"1002","GSM2181157","Private","RHT087","GPL11154","EGAS00001001945","ERP016958","ERS1313727"
"1003","GSM2181158","Private","RHT088","GPL11154","EGAS00001001945","ERP016958","ERS1313728"
"1004","GSM2181159","Private","RHT089","GPL11154","EGAS00001001945","ERP016958","ERS1313729"
"1005","GSM2181160","Private","RHT090","GPL11154","EGAS00001001945","ERP016958","ERS1313730"
"1006","GSM2181161","Private","RHT091","GPL11154","EGAS00001001945","ERP016958","ERS1313731"
"1007","GSM2181162","Private","RHT092","GPL11154","EGAS00001001945","ERP016958","ERS1313732"
"1008","GSM2181163","Private","RHT093","GPL11154","EGAS00001001945","ERP016958","ERS1313733"
"1009","GSM2181164","Private","RHT094","GPL11154","EGAS00001001945","ERP016958","ERS1313734"
"1010","GSM2181165","Private","RHT095","GPL11154","EGAS00001001945","ERP016958","ERS1313735"
"1011","GSM2181166","Private","RHT096","GPL11154","EGAS00001001945","ERP016958","ERS1313736"
"1012","GSM2181167","Private","RHT097","GPL11154","EGAS00001001945","ERP016958","ERS1313737"
"1013","GSM2181168","Private","RHT098","GPL11154","EGAS00001001945","ERP016958","ERS1313738"
"1014","GSM2181169","Private","RHT099","GPL11154","EGAS00001001945","ERP016958","ERS1313739"
"1015","GSM2181170","Private","RHT100","GPL11154","EGAS00001001945","ERP016958","ERS1313740"
"1016","GSM2181171","Private","RHT101","GPL11154","EGAS00001001945","ERP016958","ERS1313741"
"1017","GSM2181172","Private","RHT102","GPL11154","EGAS00001001945","ERP016958","ERS1313742"
"1018","GSM2181173","Private","RHT103","GPL11154","EGAS00001001945","ERP016958","ERS1313743"
"1019","GSM2181174","Private","RHT104","GPL11154","EGAS00001001945","ERP016958","ERS1313744"
"1020","GSM2181175","Private","RHT105","GPL11154","EGAS00001001945","ERP016958","ERS1313745"
"1021","GSM2181176","Private","RHT106","GPL11154","EGAS00001001945","ERP016958","ERS1313746"
"1022","GSM2181177","Private","RHT107","GPL11154","EGAS00001001945","ERP016958","ERS1313747"
"1023","GSM2181178","Private","RHT108","GPL11154","EGAS00001001945","ERP016958","ERS1313748"
"1024","GSM2181179","Private","RHT109","GPL11154","EGAS00001001945","ERP016958","ERS1313749"
"1025","GSM2181180","Private","RHT110","GPL11154","EGAS00001001945","ERP016958","ERS1313750"
"1026","GSM2181181","Private","RHT111","GPL11154","EGAS00001001945","ERP016958","ERS1313751"
"1027","GSM2181182","Private","RHT112","GPL11154","EGAS00001001945","ERP016958","ERS1313752"
"1028","GSM2181183","Private","RHT113","GPL11154","EGAS00001001945","ERP016958","ERS1313753"
"1029","GSM2181184","Private","RHG103","GPL11154","EGAS00001001945","ERP016958","ERS1313754"
"1030","GSM2181185","Private","RHG104","GPL11154","EGAS00001001945","ERP016958","ERS1313755"
"1031","GSM2181186","Private","RHG105","GPL11154","EGAS00001001945","ERP016958","ERS1313756"
"1032","GSM2181187","Private","RHG106","GPL11154","EGAS00001001945","ERP016958","ERS1313757"
"1033","GSM2181188","Private","RHG107","GPL11154","EGAS00001001945","ERP016958","ERS1313758"
"1034","GSM2181189","Private","RHG108","GPL11154","EGAS00001001945","ERP016958","ERS1313759"
"1035","GSM2181190","Private","RHG109","GPL11154","EGAS00001001945","ERP016958","ERS1313760"
"1036","GSM2181191","Private","RHG110","GPL11154","EGAS00001001945","ERP016958","ERS1313761"
"1037","GSM2181192","Private","RHG111","GPL11154","EGAS00001001945","ERP016958","ERS1313762"
"1038","GSM2181193","Private","RHG112","GPL11154","EGAS00001001945","ERP016958","ERS1313763"
"1039","GSM2181194","Private","RHG113","GPL11154","EGAS00001001945","ERP016958","ERS1313764"
"1040","GSM2181195","Private","RHG114","GPL11154","EGAS00001001945","ERP016958","ERS1313765"
"1041","GSM2181196","Private","RHG115","GPL11154","EGAS00001001945","ERP016958","ERS1313766"
"1042","GSM2181197","Private","RHG116","GPL11154","EGAS00001001945","ERP016958","ERS1313767"
"1043","GSM2181198","Private","RHG117","GPL11154","EGAS00001001945","ERP016958","ERS1313768"
"1044","GSM2181199","Private","RHG118","GPL11154","EGAS00001001945","ERP016958","ERS1313769"
"1045","GSM2181200","Private","RHG119","GPL11154","EGAS00001001945","ERP016958","ERS1313770"
"1046","GSM2181201","Private","RHG120","GPL11154","EGAS00001001945","ERP016958","ERS1313771"
"1047","GSM2181202","Private","RHG121","GPL11154","EGAS00001001945","ERP016958","ERS1313772"
"1048","GSM2181203","Private","RHG122","GPL11154","EGAS00001001945","ERP016958","ERS1313773"
"1049","GSM2181204","Private","RHG123","GPL11154","EGAS00001001945","ERP016958","ERS1313774"
"1050","GSM2181205","Private","RHG124","GPL11154","EGAS00001001945","ERP016958","ERS1313775"
"1051","GSM2181206","Private","RHG125","GPL11154","EGAS00001001945","ERP016958","ERS1313776"
"1052","GSM2181207","Private","RHG126","GPL11154","EGAS00001001945","ERP016958","ERS1313777"
"1053","GSM2181208","Private","RHG127","GPL11154","EGAS00001001945","ERP016958","ERS1313778"
"1054","GSM2181209","Private","RHG128","GPL11154","EGAS00001001945","ERP016958","ERS1313779"
"1055","GSM2181210","Private","RHG129","GPL11154","EGAS00001001945","ERP016958","ERS1313780"
"1056","GSM2181211","Private","RHG130","GPL11154","EGAS00001001945","ERP016958","ERS1313781"
"1057","GSM2181212","Private","RHG131","GPL11154","EGAS00001001945","ERP016958","ERS1313782"
"1058","GSM2181213","Private","RHG132","GPL11154","EGAS00001001945","ERP016958","ERS1313783"
"1059","GSM2181214","Private","RHG133","GPL11154","EGAS00001001945","ERP016958","ERS1313784"
"1060","GSM2181215","Private","RHG134","GPL11154","EGAS00001001945","ERP016958","ERS1313785"
"1061","GSM2181216","Private","RHG135","GPL11154","EGAS00001001945","ERP016958","ERS1313786"
"1062","GSM2181217","Private","RHG136","GPL11154","EGAS00001001945","ERP016958","ERS1313787"
"1063","GSM2181218","Private","RHG137","GPL11154","EGAS00001001945","ERP016958","ERS1313788"
"1064","GSM2181219","Private","RHG138","GPL11154","EGAS00001001945","ERP016958","ERS1313789"
"1065","GSM2181220","Private","RHG139","GPL11154","EGAS00001001945","ERP016958","ERS1313790"
"1066","GSM2181221","Private","RHG140","GPL11154","EGAS00001001945","ERP016958","ERS1313791"
"1067","GSM2181222","Private","RHG141","GPL11154","EGAS00001001945","ERP016958","ERS1313792"
"1068","GSM2181223","Private","RHG142","GPL11154","EGAS00001001945","ERP016958","ERS1313793"
"1069","GSM2181224","Private","RHG143","GPL11154","EGAS00001001945","ERP016958","ERS1313794"
"1070","GSM2181225","Private","RHG144","GPL11154","EGAS00001001945","ERP016958","ERS1313795"
"1071","GSM2181226","Private","RHG145","GPL11154","EGAS00001001945","ERP016958","ERS1313796"
"1072","GSM2181227","Private","RHG146","GPL11154","EGAS00001001945","ERP016958","ERS1313797"
"1073","GSM2181228","Private","RHG147","GPL11154","EGAS00001001945","ERP016958","ERS1313798"
"1074","GSM2181229","Private","RHG148","GPL11154","EGAS00001001945","ERP016958","ERS1313799"
"1075","GSM2181230","Private","RHG149","GPL11154","EGAS00001001945","ERP016958","ERS1313800"
"1076","GSM2181231","Private","RHG150","GPL11154","EGAS00001001945","ERP016958","ERS1313801"
"1077","GSM2181232","Private","RHG151","GPL11154","EGAS00001001945","ERP016958","ERS1313802"
"1078","GSM2181233","Private","RHG152","GPL11154","EGAS00001001945","ERP016958","ERS1313803"
"1079","GSM2181234","Private","RHG153","GPL11154","EGAS00001001945","ERP016958","ERS1313804"
"1080","GSM2181235","Private","RHG154","GPL11154","EGAS00001001945","ERP016958","ERS1313805"
"1081","GSM2181236","Private","RHG155","GPL11154","EGAS00001001945","ERP016958","ERS1313806"
"1082","GSM2181237","Private","RHG156","GPL11154","EGAS00001001945","ERP016958","ERS1313807"
"1083","GSM2181238","Private","RHG157","GPL11154","EGAS00001001945","ERP016958","ERS1313808"
"1084","GSM2181239","Private","RHG158","GPL11154","EGAS00001001945","ERP016958","ERS1313809"
"1085","GSM2181240","Private","RHG159","GPL11154","EGAS00001001945","ERP016958","ERS1313810"
"1086","GSM2181241","Private","RHG160","GPL11154","EGAS00001001945","ERP016958","ERS1313811"
"1087","GSM2181242","Private","RHG161","GPL11154","EGAS00001001945","ERP016958","ERS1313812"
"1088","GSM2181243","Private","RHG162","GPL11154","EGAS00001001945","ERP016958","ERS1313813"
"1089","GSM2181244","Private","RHG163","GPL11154","EGAS00001001945","ERP016958","ERS1313814"
"1090","GSM2181245","Private","RHG164","GPL11154","EGAS00001001945","ERP016958","ERS1313815"
"1091","GSM2181246","Private","RHG165","GPL11154","EGAS00001001945","ERP016958","ERS1313816"
"1092","GSM2181247","Private","RHG166","GPL11154","EGAS00001001945","ERP016958","ERS1313817"
"1093","GSM2181248","Private","RHG167","GPL11154","EGAS00001001945","ERP016958","ERS1313818"
"1094","GSM2181249","Private","RHG168","GPL11154","EGAS00001001945","ERP016958","ERS1313819"
"1095","GSM2181250","Private","RHG169","GPL11154","EGAS00001001945","ERP016958","ERS1313820"
"1096","GSM2181251","Private","RHG170","GPL11154","EGAS00001001945","ERP016958","ERS1313821"
"1097","GSM2181252","Private","RHG171","GPL11154","EGAS00001001945","ERP016958","ERS1313822"
"1098","GSM2181253","Private","RHG172","GPL11154","EGAS00001001945","ERP016958","ERS1313823"
"1099","GSM2181254","Private","RHG173","GPL11154","EGAS00001001945","ERP016958","ERS1313824"
"1100","GSM2181255","Private","RHG174","GPL11154","EGAS00001001945","ERP016958","ERS1313825"
"1101","GSM2181256","Private","RHG175","GPL11154","EGAS00001001945","ERP016958","ERS1313826"
"1102","GSM2181257","Private","RHG176","GPL11154","EGAS00001001945","ERP016958","ERS1313827"
"1103","GSM2181258","Private","RHG177","GPL11154","EGAS00001001945","ERP016958","ERS1313828"
"1104","GSM2181259","Private","RHG178","GPL11154","EGAS00001001945","ERP016958","ERS1313829"
"1105","GSM2181260","Private","RHG179","GPL11154","EGAS00001001945","ERP016958","ERS1313830"
"1106","GSM2181261","Private","RHG180","GPL11154","EGAS00001001945","ERP016958","ERS1313831"
"1107","GSM2181262","Private","RHG181","GPL11154","EGAS00001001945","ERP016958","ERS1313832"
"1108","GSM2181263","Private","RHG182","GPL11154","EGAS00001001945","ERP016958","ERS1313833"
"1109","GSM2181264","Private","RHG183","GPL11154","EGAS00001001945","ERP016958","ERS1313834"
"1110","GSM2181265","Private","RHG184","GPL11154","EGAS00001001945","ERP016958","ERS1313835"
"1111","GSM2181266","Private","RHG185","GPL11154","EGAS00001001945","ERP016958","ERS1313836"
"1112","GSM2181267","Private","RHG186","GPL11154","EGAS00001001945","ERP016958","ERS1313837"
"1113","GSM2181268","Private","RHG187","GPL11154","EGAS00001001945","ERP016958","ERS1313838"
"1114","GSM2181269","Private","RHG188","GPL11154","EGAS00001001945","ERP016958","ERS1313839"
"1115","GSM2181270","Private","RHG189","GPL11154","EGAS00001001945","ERP016958","ERS1313840"
"1116","GSM2181271","Private","RHG190","GPL11154","EGAS00001001945","ERP016958","ERS1313841"
"1117","GSM2181272","Private","RHG191","GPL11154","EGAS00001001945","ERP016958","ERS1313842"
"1118","GSM2181273","Private","RHG192","GPL11154","EGAS00001001945","ERP016958","ERS1313843"
"1119","GSM2181274","Private","RHG193","GPL11154","EGAS00001001945","ERP016958","ERS1313844"
"1120","GSM2181275","Private","RHG194","GPL11154","EGAS00001001945","ERP016958","ERS1313845"
"1121","GSM2181276","Private","RHG195","GPL11154","EGAS00001001945","ERP016958","ERS1313846"
"1122","GSM2181277","Private","RHG196","GPL11154","EGAS00001001945","ERP016958","ERS1313847"
"1123","GSM2181278","Private","RHG197","GPL11154","EGAS00001001945","ERP016958","ERS1313848"
"1124","GSM2181279","Private","RHG198","GPL11154","EGAS00001001945","ERP016958","ERS1313849"
"1125","GSM2181280","Private","RHC2408","GPL11154","EGAS00001001945","ERP016958","ERS1313850"
"1126","GSM2181281","Private","RHC2409","GPL11154","EGAS00001001945","ERP016958","ERS1313851"
"1127","GSM2181282","Private","RHC2410","GPL11154","EGAS00001001945","ERP016958","ERS1313852"
"1128","GSM2181283","Private","RHC2411","GPL11154","EGAS00001001945","ERP016958","ERS1313853"
"1129","GSM2181284","Private","RHC2412","GPL11154","EGAS00001001945","ERP016958","ERS1313854"
"1130","GSM2181285","Private","RHC2413","GPL11154","EGAS00001001945","ERP016958","ERS1313855"
"1131","GSM2181286","Private","RHC2414","GPL11154","EGAS00001001945","ERP016958","ERS1313856"
"1132","GSM2181287","Private","RHC2415","GPL11154","EGAS00001001945","ERP016958","ERS1313857"
"1133","GSM2181288","Private","RHC2416","GPL11154","EGAS00001001945","ERP016958","ERS1313858"
"1134","GSM2181289","Private","RHC2417","GPL11154","EGAS00001001945","ERP016958","ERS1313859"
"1135","GSM2181290","Private","RHC2418","GPL11154","EGAS00001001945","ERP016958","ERS1313860"
"1136","GSM2181291","Private","RHC2419","GPL11154","EGAS00001001945","ERP016958","ERS1313861"
"1137","GSM2181292","Private","RHC2420","GPL11154","EGAS00001001945","ERP016958","ERS1313862"
"1138","GSM2181293","Private","RHC2421","GPL11154","EGAS00001001945","ERP016958","ERS1313863"
"1139","GSM2181294","Private","RHC2422","GPL11154","EGAS00001001945","ERP016958","ERS1313864"
"1140","GSM2181295","Private","RHC2423","GPL11154","EGAS00001001945","ERP016958","ERS1313865"
"1141","GSM2181296","Private","RHC2424","GPL11154","EGAS00001001945","ERP016958","ERS1313866"
"1142","GSM2181297","Private","RHC2425","GPL11154","EGAS00001001945","ERP016958","ERS1313867"
"1143","GSM2181298","Private","RHC2426","GPL11154","EGAS00001001945","ERP016958","ERS1313868"
"1144","GSM2181299","Private","RHC2427","GPL11154","EGAS00001001945","ERP016958","ERS1313869"
"1145","GSM2181300","Private","RHC2428","GPL11154","EGAS00001001945","ERP016958","ERS1313870"
"1146","GSM2181301","Private","RHC2429","GPL11154","EGAS00001001945","ERP016958","ERS1313871"
"1147","GSM2181302","Private","RHC2430","GPL11154","EGAS00001001945","ERP016958","ERS1313872"
"1148","GSM2181303","Private","RHC2431","GPL11154","EGAS00001001945","ERP016958","ERS1313873"
"1149","GSM2181304","Private","RHC2432","GPL11154","EGAS00001001945","ERP016958","ERS1313874"
"1150","GSM2181305","Private","RHC2433","GPL11154","EGAS00001001945","ERP016958","ERS1313875"
"1151","GSM2181306","Private","RHC2434","GPL11154","EGAS00001001945","ERP016958","ERS1313876"
"1152","GSM2181307","Private","RHC2435","GPL11154","EGAS00001001945","ERP016958","ERS1313877"
"1153","GSM2181308","Private","RHC2436","GPL11154","EGAS00001001945","ERP016958","ERS1313878"
"1154","GSM2181309","Private","RHC2437","GPL11154","EGAS00001001945","ERP016958","ERS1313879"
"1155","GSM2181310","Private","RHC2438","GPL11154","EGAS00001001945","ERP016958","ERS1313880"
"1156","GSM2181311","Private","RHC2439","GPL11154","EGAS00001001945","ERP016958","ERS1313881"
"1157","GSM2181312","Private","RHC2440","GPL11154","EGAS00001001945","ERP016958","ERS1313882"
"1158","GSM2181313","Private","RHC2441","GPL11154","EGAS00001001945","ERP016958","ERS1313883"
"1159","GSM2181314","Private","RHC2442","GPL11154","EGAS00001001945","ERP016958","ERS1313884"
"1160","GSM2181315","Private","RHC2443","GPL11154","EGAS00001001945","ERP016958","ERS1313885"
"1161","GSM2181316","Private","RHC2444","GPL11154","EGAS00001001945","ERP016958","ERS1313886"
"1162","GSM2181317","Private","RHC2445","GPL11154","EGAS00001001945","ERP016958","ERS1313887"
