"","Score"
"PGA3",8.56201036003254e-06
"TSPO2",8.56201036003254e-06
"PRSS36",8.56201036003254e-06
"WDR93",8.56201036003254e-06
"SAA4",8.56201036003254e-06
"BOLA1",8.56201036003254e-06
"C8B",8.56201036003254e-06
"DNTTIP1",8.56201036003254e-06
"CUTA",8.56201036003254e-06
"CHCHD6",8.56201036003254e-06
"PLA2G2A",8.56201036003254e-06
"KRTAP20-2",8.56201036003254e-06
"HIST1H3C",8.56201036003254e-06
"SVOPL",8.56201036003254e-06
"CLRN3",8.56201036003254e-06
"GALNT18",8.56201036003254e-06
"ALG5",8.56201036003254e-06
"NDUFA2",8.56201036003254e-06
"CCDC27",8.56201036003254e-06
"TMEM54",8.56201036003254e-06
"S100A11",8.56201036003254e-06
"AC102948.2",8.56201036003254e-06
"NXNL1",8.56201036003254e-06
"PLD4",8.56201036003254e-06
"CDC123",8.56201036003254e-06
"CCDC74A",8.56201036003254e-06
"BEND5",8.56201036003254e-06
"DGUOK",8.56201036003254e-06
"C6orf226",8.56201036003254e-06
"IFNA16",8.56201036003254e-06
"CCL4",8.56201036003254e-06
"SAFB",8.56201036003254e-06
"SETD4",8.56201036003254e-06
"SPAG11B",8.56201036003254e-06
"FAM98C",8.56201036003254e-06
"CST9L",8.56201036003254e-06
"DDX39A",8.56201036003254e-06
"TRIM60",8.56201036003254e-06
"OPRD1",8.56201036003254e-06
"CEBPE",8.56201036003254e-06
"NR1I3",8.56201036003254e-06
"FMO4",8.56201036003254e-06
"GSN",8.56201036003254e-06
"HSPA1A",8.56201036003254e-06
"C2orf16",8.56201036003254e-06
"ISOC2",8.56201036003254e-06
"SLC39A3",8.56201036003254e-06
"SLC22A31",8.56201036003254e-06
"SLC3A2",8.56201036003254e-06
"MOV10L1",8.56201036003254e-06
"SPATA22",8.56201036003254e-06
"COX11",8.56201036003254e-06
"NLRP2",8.56201036003254e-06
"MRPL20",8.56201036003254e-06
"C15orf48",8.56201036003254e-06
"CST8",8.56201036003254e-06
"CYP2F1",8.56201036003254e-06
"CLK1",8.56201036003254e-06
"CES5A",8.56201036003254e-06
"ANXA3",8.56201036003254e-06
"CHDC2",8.56201036003254e-06
"CD200R1L",8.56201036003254e-06
"FANCG",8.56201036003254e-06
"DNAJC1",8.56201036003254e-06
"ARHGDIG",8.56201036003254e-06
"CCR3",8.56201036003254e-06
"ADGB",8.56201036003254e-06
"C6orf15",8.56201036003254e-06
"LRP5",8.56201036003254e-06
"PRAMEF6",8.56201036003254e-06
"PRAMEF5",8.56201036003254e-06
"SH2D6",8.56201036003254e-06
"LYZL1",8.56201036003254e-06
"TMEM60",8.56201036003254e-06
"ZNF524",8.56201036003254e-06
"OXT",8.56201036003254e-06
"ECH1",8.56201036003254e-06
"RPS3A",8.56201036003254e-06
"OXCT2",8.56201036003254e-06
"OCM",8.56201036003254e-06
"RPL21",8.56201036003254e-06
"BRAT1",8.56201036003254e-06
"WDR61",8.56201036003254e-06
"RP11-793H13.10",8.56201036003254e-06
"PDCD2",8.56201036003254e-06
"IFT43",8.08634311780851e-06
"NGF",8.08634311780851e-06
"UBE2C",8.08634311780851e-06
"FAM9A",8.08634311780851e-06
"RHCE",8.08634311780851e-06
"MMP7",8.08634311780851e-06
"C4BPA",8.08634311780851e-06
"HIST1H2AE",8.08634311780851e-06
"GBP7",8.08634311780851e-06
"C21orf37",8.08634311780851e-06
"TAS2R30",8.08634311780851e-06
"FOLR2",8.08634311780851e-06
"KRTAP13-1",8.08634311780851e-06
"EZH2",8.08634311780851e-06
"COX7A2",8.08634311780851e-06
"LYZL4",8.08634311780851e-06
"S100A9",8.08634311780851e-06
"ERVV-2",8.08634311780851e-06
"HK3",8.08634311780851e-06
"CABP2",8.08634311780851e-06
"CEACAM16",8.08634311780851e-06
"UMOD",8.08634311780851e-06
"COMMD1",8.08634311780851e-06
"ZCCHC13",8.08634311780851e-06
"SAT1",8.08634311780851e-06
"RP1-127H14.3",8.08634311780851e-06
"REG3A",8.08634311780851e-06
"CCT2",8.08634311780851e-06
"EPHX1",8.08634311780851e-06
"PTGDS",8.08634311780851e-06
"AC008132.13",8.08634311780851e-06
"MYL6",8.08634311780851e-06
"CCDC151",8.08634311780851e-06
"ACY3",8.08634311780851e-06
"GOLGA6L2",8.08634311780851e-06
"SPINK2",8.08634311780851e-06
"APOC1",8.08634311780851e-06
"FBXO24",8.08634311780851e-06
"SYCN",8.08634311780851e-06
"LYZL6",8.08634311780851e-06
"SCAP",8.08634311780851e-06
"AC073610.5",8.08634311780851e-06
"C16orf93",8.08634311780851e-06
"LCE2B",8.08634311780851e-06
"ROM1",8.08634311780851e-06
"POTEJ",8.08634311780851e-06
"EPHB6",8.08634311780851e-06
"FTCDNL1",8.08634311780851e-06
"AL354808.2",8.08634311780851e-06
"IL27",8.08634311780851e-06
"THYN1",8.08634311780851e-06
"EFCAB7",8.08634311780851e-06
"LIPE",8.08634311780851e-06
"IFNA4",8.08634311780851e-06
"GSTT1",8.08634311780851e-06
"PI3",8.08634311780851e-06
"PRTN3",8.08634311780851e-06
"GNG13",8.08634311780851e-06
"CYP17A1",8.08634311780851e-06
"RDH5",8.08634311780851e-06
"ZSCAN10",8.08634311780851e-06
"TMEM185A",8.08634311780851e-06
"KRT16",8.08634311780851e-06
"RNH1",8.08634311780851e-06
"RP11-94B19.4",8.08634311780851e-06
"KRTAP6-3",8.08634311780851e-06
"RP11-15E18.4",8.08634311780851e-06
"C2orf76",8.08634311780851e-06
"CCZ1",8.08634311780851e-06
"ZIM2",8.08634311780851e-06
"CCDC57",8.08634311780851e-06
"KRTAP6-1",8.08634311780851e-06
"RP11-9B6.1",8.08634311780851e-06
"BGLAP",8.08634311780851e-06
"LCMT1",8.08634311780851e-06
"HOXA6",8.08634311780851e-06
"CCDC53",8.08634311780851e-06
"ADIG",8.08634311780851e-06
"OR4N2",8.08634311780851e-06
"HPS6",8.08634311780851e-06
"MUC16",8.08634311780851e-06
"TMEM30C",8.08634311780851e-06
"GPR162",8.08634311780851e-06
"HLA-DMB",8.08634311780851e-06
"TUBG2",8.08634311780851e-06
"MMP28",8.08634311780851e-06
"TSTD1",8.08634311780851e-06
"AC019171.1",8.08634311780851e-06
"ZNF732",8.08634311780851e-06
"IL31",8.08634311780851e-06
"SLC26A10",8.08634311780851e-06
"NME8",8.08634311780851e-06
"FCRL3",8.08634311780851e-06
"ZNF32",8.08634311780851e-06
"RRAGA",8.08634311780851e-06
"U2AF1L4",8.08634311780851e-06
"C1orf127",8.08634311780851e-06
"SAPCD1",8.08634311780851e-06
"SPG20OS",8.08634311780851e-06
"CYC1",8.08634311780851e-06
"TICAM1",8.08634311780851e-06
"PGBD3",8.08634311780851e-06
"ERCC6-PGBD3",8.08634311780851e-06
"GHRL",8.08634311780851e-06
"ADAD2",8.08634311780851e-06
"STAT4",8.08634311780851e-06
"RP11-1220K2.2",8.08634311780851e-06
"AE000662.92",8.08634311780851e-06
"IFI27",8.08634311780851e-06
"C9orf116",8.08634311780851e-06
"KHDC1L",8.08634311780851e-06
"RP11-127H5.1",8.08634311780851e-06
"CCDC87",8.08634311780851e-06
"APBA3",8.08634311780851e-06
"COPRS",8.08634311780851e-06
"WDR49",8.08634311780851e-06
"OVCH1-AS1",8.08634311780851e-06
"ASGR1",8.08634311780851e-06
"LAMA1",8.08634311780851e-06
"SSH1",8.08634311780851e-06
"TSHR",8.08634311780851e-06
"TEX14",8.08634311780851e-06
"C17orf112",8.08634311780851e-06
"C6orf164",8.08634311780851e-06
"PMS1",8.08634311780851e-06
"DRC1",8.08634311780851e-06
"LPCAT4",8.08634311780851e-06
"HIST4H4",8.08634311780851e-06
"GLI1",8.08634311780851e-06
"HDHD3",8.08634311780851e-06
"OCM2",8.08634311780851e-06
"TTC6",8.08634311780851e-06
"C2orf78",8.08634311780851e-06
"RNPC3",8.08634311780851e-06
"FAM183A",8.08634311780851e-06
"PUF60",8.08634311780851e-06
"RQCD1",8.08634311780851e-06
"AC114546.1",8.08634311780851e-06
"SSB",8.08634311780851e-06
"ATG16L2",8.08634311780851e-06
"ACYP1",8.08634311780851e-06
"CALR3",8.08634311780851e-06
"TNFRSF17",7.61067587558448e-06
"DHX58",7.61067587558448e-06
"CYP3A43",7.61067587558448e-06
"KLHL35",7.61067587558448e-06
"PIGB",7.61067587558448e-06
"LPA",7.61067587558448e-06
"RNF208",7.61067587558448e-06
"KHDC1",7.61067587558448e-06
"PCSK1N",7.61067587558448e-06
"JAKMIP1",7.61067587558448e-06
"AMTN",7.61067587558448e-06
"HSD17B4",7.61067587558448e-06
"EQTN",7.61067587558448e-06
"DPPA5",7.61067587558448e-06
"NDUFB4",7.61067587558448e-06
"PRM1",7.61067587558448e-06
"CTD-2021H9.3",7.61067587558448e-06
"HSD17B10",7.61067587558448e-06
"CIZ1",7.61067587558448e-06
"DAXX",7.61067587558448e-06
"TCEAL5",7.61067587558448e-06
"LTA4H",7.61067587558448e-06
"TGM1",7.61067587558448e-06
"PLAC8L1",7.61067587558448e-06
"AUP1",7.61067587558448e-06
"GGT2",7.61067587558448e-06
"AP000769.1",7.61067587558448e-06
"SHKBP1",7.61067587558448e-06
"ZSCAN5A",7.61067587558448e-06
"CRYBB2",7.61067587558448e-06
"RP11-433C9.2",7.61067587558448e-06
"POLN",7.61067587558448e-06
"CRYAB",7.61067587558448e-06
"SLC7A13",7.61067587558448e-06
"C9orf129",7.61067587558448e-06
"PLSCR2",7.61067587558448e-06
"WDR4",7.61067587558448e-06
"TBC1D17",7.61067587558448e-06
"ALG3",7.61067587558448e-06
"MND1",7.61067587558448e-06
"RASL11A",7.61067587558448e-06
"DEFB125",7.61067587558448e-06
"DOLK",7.61067587558448e-06
"CNOT10",7.61067587558448e-06
"RBP1",7.61067587558448e-06
"GGTLC2",7.61067587558448e-06
"NPB",7.61067587558448e-06
"AHSA1",7.61067587558448e-06
"TCF25",7.61067587558448e-06
"RDM1",7.61067587558448e-06
"KRTAP10-12",7.61067587558448e-06
"CCL17",7.61067587558448e-06
"PIDD",7.61067587558448e-06
"TFAP2D",7.61067587558448e-06
"PPP1R42",7.61067587558448e-06
"S100A5",7.61067587558448e-06
"CCDC42",7.61067587558448e-06
"ARL13A",7.61067587558448e-06
"KLKB1",7.61067587558448e-06
"POU5F1",7.61067587558448e-06
"APOM",7.61067587558448e-06
"NTRK1",7.61067587558448e-06
"ZNRD1",7.61067587558448e-06
"RPLP0",7.61067587558448e-06
"ACADVL",7.61067587558448e-06
"ZNF530",7.61067587558448e-06
"CHD1L",7.61067587558448e-06
"PRSS54",7.61067587558448e-06
"CD163L1",7.61067587558448e-06
"VILL",7.61067587558448e-06
"EIF3E",7.61067587558448e-06
"FASTKD3",7.61067587558448e-06
"TEX36",7.61067587558448e-06
"CCNA1",7.61067587558448e-06
"SSMEM1",7.61067587558448e-06
"TMSB10",7.61067587558448e-06
"SERPINI2",7.61067587558448e-06
"WDR60",7.61067587558448e-06
"C1orf192",7.61067587558448e-06
"SLC25A52",7.61067587558448e-06
"LRRC45",7.61067587558448e-06
"TNNT3",7.61067587558448e-06
"ATXN7L2",7.61067587558448e-06
"TBC1D7",7.61067587558448e-06
"RP11-796G6.2",7.61067587558448e-06
"DNAJC7",7.61067587558448e-06
"ZACN",7.61067587558448e-06
"LGALS13",7.61067587558448e-06
"CRYGN",7.61067587558448e-06
"VPS72",7.61067587558448e-06
"TXN",7.61067587558448e-06
"SAT2",7.61067587558448e-06
"FANCD2OS",7.61067587558448e-06
"AC114783.1",7.61067587558448e-06
"RNF167",7.61067587558448e-06
"ANKRD35",7.61067587558448e-06
"PRDX5",7.61067587558448e-06
"BLNK",7.61067587558448e-06
"SLURP1",7.61067587558448e-06
"CCDC78",7.61067587558448e-06
"OOEP",7.61067587558448e-06
"ATP6V1E2",7.61067587558448e-06
"PPIB",7.61067587558448e-06
"CARD17",7.61067587558448e-06
"PRAME",7.61067587558448e-06
"HIST1H3I",7.61067587558448e-06
"RP11-683L23.1",7.61067587558448e-06
"CD1B",7.61067587558448e-06
"HERC5",7.61067587558448e-06
"OC90",7.61067587558448e-06
"GMPPA",7.61067587558448e-06
"AF165138.7",7.61067587558448e-06
"SPATA31A6",7.61067587558448e-06
"SPATA31A1",7.61067587558448e-06
"SPATA31A2",7.61067587558448e-06
"FAM24B",7.61067587558448e-06
"HTR4",7.61067587558448e-06
"TOMM20L",7.61067587558448e-06
"HELT",7.61067587558448e-06
"PDE1A",7.61067587558448e-06
"RINT1",7.61067587558448e-06
"DLK2",7.61067587558448e-06
"NEIL1",7.61067587558448e-06
"TGFBR3L",7.61067587558448e-06
"SUN3",7.61067587558448e-06
"POP7",7.61067587558448e-06
"APOBEC1",7.61067587558448e-06
"ZNF311",7.61067587558448e-06
"DHPS",7.61067587558448e-06
"MTFR2",7.13500863336045e-06
"CFI",7.13500863336045e-06
"AKR1C1",7.13500863336045e-06
"CHMP4A",7.13500863336045e-06
"HDC",7.13500863336045e-06
"STATH",7.13500863336045e-06
"ADH1A",7.13500863336045e-06
"RARRES2",7.13500863336045e-06
"POTEH",7.13500863336045e-06
"RPL26L1",7.13500863336045e-06
"COX14",7.13500863336045e-06
"SLCO1B7",7.13500863336045e-06
"LST3",7.13500863336045e-06
"FCGR2C",7.13500863336045e-06
"RP11-65D24.2",7.13500863336045e-06
"TSPAN8",7.13500863336045e-06
"OR4C11",7.13500863336045e-06
"HSD17B14",7.13500863336045e-06
"THEM5",7.13500863336045e-06
"GYPB",7.13500863336045e-06
"NDUFB11",7.13500863336045e-06
"C16orf13",7.13500863336045e-06
"CEP112",7.13500863336045e-06
"FAM187A",7.13500863336045e-06
"TPTE2",7.13500863336045e-06
"ARMC12",7.13500863336045e-06
"LINGO3",7.13500863336045e-06
"CAMK1",7.13500863336045e-06
"LRRC52",7.13500863336045e-06
"KRT39",7.13500863336045e-06
"ASNA1",7.13500863336045e-06
"CENPT",7.13500863336045e-06
"PNKD",7.13500863336045e-06
"INTS5",7.13500863336045e-06
"NUBP1",7.13500863336045e-06
"TMEM177",7.13500863336045e-06
"HYLS1",7.13500863336045e-06
"DUSP21",7.13500863336045e-06
"CTD-3214H19.16",7.13500863336045e-06
"CRYBB3",7.13500863336045e-06
"MEF2B",7.13500863336045e-06
"MACROD1",7.13500863336045e-06
"AP000783.1",7.13500863336045e-06
"UNC50",7.13500863336045e-06
"TUBA1B",7.13500863336045e-06
"HYAL4",7.13500863336045e-06
"SMIM18",7.13500863336045e-06
"USP19",7.13500863336045e-06
"GSC",7.13500863336045e-06
"RP1-139D8.6",7.13500863336045e-06
"AC131097.4",7.13500863336045e-06
"IFNB1",7.13500863336045e-06
"GGTLC3",7.13500863336045e-06
"TFF1",7.13500863336045e-06
"RNASEK",7.13500863336045e-06
"P4HTM",7.13500863336045e-06
"COX8A",7.13500863336045e-06
"RYR1",7.13500863336045e-06
"ARSH",7.13500863336045e-06
"ZNF837",7.13500863336045e-06
"CLEC11A",7.13500863336045e-06
"INTS4",7.13500863336045e-06
"PYY",7.13500863336045e-06
"AC040160.1",7.13500863336045e-06
"ICAM5",7.13500863336045e-06
"ITIH1",7.13500863336045e-06
"C19orf60",7.13500863336045e-06
"CATSPER1",7.13500863336045e-06
"MS4A8",7.13500863336045e-06
"CRYGS",7.13500863336045e-06
"NLRP7",7.13500863336045e-06
"SLC27A6",7.13500863336045e-06
"AC004076.7",7.13500863336045e-06
"TMA7",7.13500863336045e-06
"FOLR1",7.13500863336045e-06
"SAGE1",7.13500863336045e-06
"PPY",7.13500863336045e-06
"SPATC1L",7.13500863336045e-06
"NLRP14",7.13500863336045e-06
"PSMB4",7.13500863336045e-06
"KRT14",7.13500863336045e-06
"APOD",7.13500863336045e-06
"SSSCA1",7.13500863336045e-06
"HRASLS2",7.13500863336045e-06
"SLC7A3",7.13500863336045e-06
"SLPI",7.13500863336045e-06
"NMI",7.13500863336045e-06
"SRRM5",7.13500863336045e-06
"MCOLN1",7.13500863336045e-06
"RP11-219B4.5",7.13500863336045e-06
"GATA1",7.13500863336045e-06
"H2AFB3",7.13500863336045e-06
"H2AFB2",7.13500863336045e-06
"H2AFB1",7.13500863336045e-06
"GUCY2D",7.13500863336045e-06
"NAGLU",7.13500863336045e-06
"KRTAP10-3",7.13500863336045e-06
"NXPE4",7.13500863336045e-06
"FBXW9",7.13500863336045e-06
"CAMTA1",7.13500863336045e-06
"RPS4Y1",7.13500863336045e-06
"RNASE3",7.13500863336045e-06
"C19orf73",7.13500863336045e-06
"SATL1",7.13500863336045e-06
"CXorf30",7.13500863336045e-06
"ARPC1B",7.13500863336045e-06
"CLPS",7.13500863336045e-06
"FES",7.13500863336045e-06
"CTC-360G5.1",7.13500863336045e-06
"PRKCDBP",7.13500863336045e-06
"ACRBP",7.13500863336045e-06
"SLC16A8",7.13500863336045e-06
"IGSF8",7.13500863336045e-06
"HESX1",7.13500863336045e-06
"EPRS",7.13500863336045e-06
"DNMT1",7.13500863336045e-06
"ADAM21",7.13500863336045e-06
"KRTAP19-3",7.13500863336045e-06
"FBP2",7.13500863336045e-06
"PRDX1",7.13500863336045e-06
"TBC1D31",7.13500863336045e-06
"EML2",7.13500863336045e-06
"PRKCZ",7.13500863336045e-06
"SLAMF9",7.13500863336045e-06
"SPRR1A",7.13500863336045e-06
"SF3A2",7.13500863336045e-06
"CRYM",7.13500863336045e-06
"CD19",7.13500863336045e-06
"SPATA31A3",7.13500863336045e-06
"SPATA31A5",7.13500863336045e-06
"SPATA31A7",7.13500863336045e-06
"SPATA31A4",7.13500863336045e-06
"NCR2",7.13500863336045e-06
"C5orf34",7.13500863336045e-06
"CXorf64",7.13500863336045e-06
"IGSF21",7.13500863336045e-06
"ATP5J",7.13500863336045e-06
"RBKS",7.13500863336045e-06
"PLAC1",7.13500863336045e-06
"AKR1B15",7.13500863336045e-06
"PTCRA",7.13500863336045e-06
"TLR1",7.13500863336045e-06
"HPR",7.13500863336045e-06
"AP1G2",7.13500863336045e-06
"CPSF1",7.13500863336045e-06
"C3orf22",7.13500863336045e-06
"PYGM",7.13500863336045e-06
"GML",7.13500863336045e-06
"STK31",7.13500863336045e-06
"ICT1",7.13500863336045e-06
"ZSCAN5C",7.13500863336045e-06
"HELQ",7.13500863336045e-06
"LOR",6.65934139113642e-06
"RP11-386G21.1",6.65934139113642e-06
"ANKRD31",6.65934139113642e-06
"SLC10A3",6.65934139113642e-06
"C19orf18",6.65934139113642e-06
"RIPK3",6.65934139113642e-06
"FGL1",6.65934139113642e-06
"CLDN14",6.65934139113642e-06
"EMC6",6.65934139113642e-06
"ZNF479",6.65934139113642e-06
"PATL2",6.65934139113642e-06
"IZUMO3",6.65934139113642e-06
"SMPDL3A",6.65934139113642e-06
"C9orf9",6.65934139113642e-06
"CSN3",6.65934139113642e-06
"TCP11X2",6.65934139113642e-06
"TCP11X1",6.65934139113642e-06
"CRYBA4",6.65934139113642e-06
"GALK1",6.65934139113642e-06
"SPERT",6.65934139113642e-06
"CKMT1A",6.65934139113642e-06
"TSR3",6.65934139113642e-06
"C3orf20",6.65934139113642e-06
"SH3TC1",6.65934139113642e-06
"C3orf79",6.65934139113642e-06
"IFNW1",6.65934139113642e-06
"PRSS56",6.65934139113642e-06
"AK8",6.65934139113642e-06
"CCDC85B",6.65934139113642e-06
"GH1",6.65934139113642e-06
"C9orf141",6.65934139113642e-06
"GSDMD",6.65934139113642e-06
"SHBG",6.65934139113642e-06
"PYROXD2",6.65934139113642e-06
"DUX4L5",6.65934139113642e-06
"PRAM1",6.65934139113642e-06
"ZNF205",6.65934139113642e-06
"LIN37",6.65934139113642e-06
"SELENBP1",6.65934139113642e-06
"ROBO3",6.65934139113642e-06
"SPATA16",6.65934139113642e-06
"ITLN1",6.65934139113642e-06
"IFNA1",6.65934139113642e-06
"UQCRH",6.65934139113642e-06
"MNDA",6.65934139113642e-06
"PPM1J",6.65934139113642e-06
"C2orf81",6.65934139113642e-06
"SUCLG1",6.65934139113642e-06
"ICAM2",6.65934139113642e-06
"PSMD2",6.65934139113642e-06
"NFKB2",6.65934139113642e-06
"SLC27A5",6.65934139113642e-06
"APOA4",6.65934139113642e-06
"LCN8",6.65934139113642e-06
"IGFALS",6.65934139113642e-06
"RP11-934B9.3",6.65934139113642e-06
"RNASEK-C17orf49",6.65934139113642e-06
"AL592284.1",6.65934139113642e-06
"EFHB",6.65934139113642e-06
"NPR2",6.65934139113642e-06
"VMO1",6.65934139113642e-06
"MCCC1",6.65934139113642e-06
"ZMYND15",6.65934139113642e-06
"RBM42",6.65934139113642e-06
"TAF6",6.65934139113642e-06
"NXF2",6.65934139113642e-06
"MRPS9",6.65934139113642e-06
"LINC00935",6.65934139113642e-06
"INS-IGF2",6.65934139113642e-06
"SST",6.65934139113642e-06
"ANXA9",6.65934139113642e-06
"TRIP6",6.65934139113642e-06
"ANKRD30BL",6.65934139113642e-06
"ZAR1L",6.65934139113642e-06
"BCL2A1",6.65934139113642e-06
"AMELX",6.65934139113642e-06
"CCDC181",6.65934139113642e-06
"OTOS",6.65934139113642e-06
"MIB2",6.65934139113642e-06
"MATN4",6.65934139113642e-06
"QRICH2",6.65934139113642e-06
"SF3B4",6.65934139113642e-06
"THEG",6.65934139113642e-06
"TMEM160",6.65934139113642e-06
"PIGC",6.65934139113642e-06
"THAP4",6.65934139113642e-06
"NOP10",6.65934139113642e-06
"CKLF-CMTM1",6.65934139113642e-06
"S100G",6.65934139113642e-06
"CD52",6.65934139113642e-06
"CCR8",6.65934139113642e-06
"SMYD3",6.65934139113642e-06
"AIM1L",6.65934139113642e-06
"PPIAL4G",6.65934139113642e-06
"TSPAN32",6.65934139113642e-06
"CSRP2",6.65934139113642e-06
"DEFB110",6.65934139113642e-06
"GTSF1",6.65934139113642e-06
"UFSP1",6.65934139113642e-06
"RNASE2",6.65934139113642e-06
"CDK5",6.65934139113642e-06
"BEX5",6.65934139113642e-06
"SLC7A10",6.65934139113642e-06
"PGLYRP3",6.65934139113642e-06
"CHKB",6.65934139113642e-06
"CEBPZ",6.65934139113642e-06
"BLM",6.65934139113642e-06
"CCT8",6.65934139113642e-06
"NDUFV2",6.65934139113642e-06
"PIR",6.65934139113642e-06
"BMP4",6.65934139113642e-06
"C12orf42",6.65934139113642e-06
"VPREB1",6.65934139113642e-06
"RPL17",6.65934139113642e-06
"CCHCR1",6.65934139113642e-06
"PTGR1",6.65934139113642e-06
"CTNNAL1",6.65934139113642e-06
"ZNF428",6.65934139113642e-06
"SLC13A3",6.65934139113642e-06
"GP9",6.65934139113642e-06
"HBA1",6.65934139113642e-06
"RP11-389E17.1",6.65934139113642e-06
"EP400NL",6.65934139113642e-06
"ANXA10",6.65934139113642e-06
"RPS26",6.65934139113642e-06
"DEFA6",6.65934139113642e-06
"ATXN3L",6.65934139113642e-06
"SIRPD",6.65934139113642e-06
"COQ3",6.65934139113642e-06
"OCSTAMP",6.65934139113642e-06
"ZNF77",6.65934139113642e-06
"MCEE",6.65934139113642e-06
"C9orf53",6.65934139113642e-06
"SHANK1",6.65934139113642e-06
"ATRIP",6.65934139113642e-06
"RP11-487E13.1",6.65934139113642e-06
"GNG5P2",6.65934139113642e-06
"CALML6",6.65934139113642e-06
"LCE1F",6.65934139113642e-06
"LIPF",6.65934139113642e-06
"OR13G1",6.65934139113642e-06
"GKN1",6.65934139113642e-06
"HTR1E",6.18367414891239e-06
"DYNC2LI1",6.18367414891239e-06
"FH",6.18367414891239e-06
"DDX59",6.18367414891239e-06
"ZC2HC1B",6.18367414891239e-06
"LSM7",6.18367414891239e-06
"RP11-1085N6.3",6.18367414891239e-06
"HBG1",6.18367414891239e-06
"AANAT",6.18367414891239e-06
"HSPE1",6.18367414891239e-06
"SLC51B",6.18367414891239e-06
"C9orf89",6.18367414891239e-06
"NOX4",6.18367414891239e-06
"COA6",6.18367414891239e-06
"SNRPD2",6.18367414891239e-06
"USE1",6.18367414891239e-06
"ASMTL",6.18367414891239e-06
"CARS",6.18367414891239e-06
"CKMT2",6.18367414891239e-06
"TRAF3IP3",6.18367414891239e-06
"GIP",6.18367414891239e-06
"DNAJB8",6.18367414891239e-06
"RNF123",6.18367414891239e-06
"CHADL",6.18367414891239e-06
"TMEM102",6.18367414891239e-06
"PCGF1",6.18367414891239e-06
"GIMAP7",6.18367414891239e-06
"DNAJC4",6.18367414891239e-06
"WFDC10B",6.18367414891239e-06
"CPA5",6.18367414891239e-06
"AQP12B",6.18367414891239e-06
"IFI35",6.18367414891239e-06
"AQP12A",6.18367414891239e-06
"KCNB2",6.18367414891239e-06
"WFDC10A",6.18367414891239e-06
"ZBTB32",6.18367414891239e-06
"SULT1A1",6.18367414891239e-06
"CYP2A6",6.18367414891239e-06
"MRAP",6.18367414891239e-06
"ELMO3",6.18367414891239e-06
"KRTAP13-4",6.18367414891239e-06
"RP11-379H8.1",6.18367414891239e-06
"MMP26",6.18367414891239e-06
"SLC22A24",6.18367414891239e-06
"AFM",6.18367414891239e-06
"TRIM42",6.18367414891239e-06
"C11orf88",6.18367414891239e-06
"TP53I13",6.18367414891239e-06
"NME7",6.18367414891239e-06
"TSPY2",6.18367414891239e-06
"TPO",6.18367414891239e-06
"PTF1A",6.18367414891239e-06
"MBD3L3",6.18367414891239e-06
"MBD3L4",6.18367414891239e-06
"MBD3L5",6.18367414891239e-06
"C8G",6.18367414891239e-06
"SPACA7",6.18367414891239e-06
"SNCG",6.18367414891239e-06
"UCN",6.18367414891239e-06
"C6orf1",6.18367414891239e-06
"RASAL3",6.18367414891239e-06
"LYAR",6.18367414891239e-06
"RP11-701P16.2",6.18367414891239e-06
"UBXN1",6.18367414891239e-06
"AHSG",6.18367414891239e-06
"SLC35F4",6.18367414891239e-06
"EIF3CL",6.18367414891239e-06
"EIF3C",6.18367414891239e-06
"CETP",6.18367414891239e-06
"VAV1",6.18367414891239e-06
"NXF2B",6.18367414891239e-06
"TAF9",6.18367414891239e-06
"VPS16",6.18367414891239e-06
"GRIA3",6.18367414891239e-06
"TRIM51",6.18367414891239e-06
"ANKRD37",6.18367414891239e-06
"CA4",6.18367414891239e-06
"ZNF812",6.18367414891239e-06
"SPAG5",6.18367414891239e-06
"POMZP3",6.18367414891239e-06
"NTN5",6.18367414891239e-06
"SLC9A3",6.18367414891239e-06
"FTMT",6.18367414891239e-06
"ALYREF",6.18367414891239e-06
"RAMP1",6.18367414891239e-06
"WDR90",6.18367414891239e-06
"ME3",6.18367414891239e-06
"FAM71E1",6.18367414891239e-06
"UTF1",6.18367414891239e-06
"CYorf17",6.18367414891239e-06
"RECQL4",6.18367414891239e-06
"FAU",6.18367414891239e-06
"RPL36",6.18367414891239e-06
"CCDC84",6.18367414891239e-06
"ERGIC3",6.18367414891239e-06
"EVA1C",6.18367414891239e-06
"PPIAL4C",6.18367414891239e-06
"PPIAL4D",6.18367414891239e-06
"PPIAL4B",6.18367414891239e-06
"PPIAL4A",6.18367414891239e-06
"SPAG8",6.18367414891239e-06
"HSD17B3",6.18367414891239e-06
"WDR66",6.18367414891239e-06
"MRPL53",6.18367414891239e-06
"TCEAL2",6.18367414891239e-06
"MORN5",6.18367414891239e-06
"HMHB1",6.18367414891239e-06
"CHCHD2",6.18367414891239e-06
"C3orf30",6.18367414891239e-06
"CCDC7",6.18367414891239e-06
"KISS1R",6.18367414891239e-06
"IQCD",6.18367414891239e-06
"ANKK1",6.18367414891239e-06
"RPS10",6.18367414891239e-06
"SUGP2",6.18367414891239e-06
"PRSS37",6.18367414891239e-06
"CAPSL",6.18367414891239e-06
"LXN",6.18367414891239e-06
"AGBL1",6.18367414891239e-06
"SURF1",6.18367414891239e-06
"PPP1R32",6.18367414891239e-06
"PPAN",6.18367414891239e-06
"C9orf24",6.18367414891239e-06
"ANKZF1",6.18367414891239e-06
